Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
2000-01-03,11.810824394226074,11.810824394226074,11.327783831178321,11.585233877928344,390399
2000-01-04,11.652494430541992,12.615033549699522,11.347094576552541,12.615033549699522,747102
2000-01-05,11.243468284606934,11.874862216273756,11.19905829933813,11.874862216273756,788156
2000-01-06,11.232527732849121,11.553051804159251,11.166877527313599,11.26342129463178,448235
2000-01-07,10.334026336669922,10.973788269706624,10.334026336669922,10.973788269706624,532538
2000-01-10,9.859354972839355,10.922299955685505,9.512763236575966,10.619797274756658,565200
2000-01-11,9.700699806213379,10.16925786419809,9.075419520038123,9.795956650246026,3569362
2000-01-12,9.12015438079834,9.596435596029941,8.924813952964753,9.4677113501867,2438960
2000-01-13,9.606090545654297,9.741251677592759,8.759725240106192,9.010737638810243,2031391
2000-01-14,10.158642768859863,10.317295414820215,9.461275911402971,9.493457173197259,1967099
2000-01-17,10.971539497375488,10.971539497375488,10.330167952004832,10.748523544962957,1520413
2000-01-18,10.586006164550781,11.057460609164611,10.394528066014328,10.941608573954767,712504
2000-01-19,10.956411361694336,11.10251509346977,10.619797080380955,11.005971332366602,1034350
2000-01-20,10.782954216003418,11.16687555487353,10.722775730021363,10.999533212898964,605996
2000-01-21,11.645733833312988,11.645733833312988,11.134696041070173,11.263099336112584,1130014
2000-01-24,12.224030494689941,12.57738005876709,12.084041915676465,12.57738005876709,9673994
2000-01-25,12.512696266174316,12.743757717224808,11.720395126961064,12.06795208357382,2295014
2000-01-26,12.512696266174316,12.512696266174316,12.512696266174316,12.512696266174316,0
2000-01-27,12.046710968017578,13.513529744396326,11.887735061368945,13.419560584376478,5672017
2000-01-28,12.412932395935059,12.710930910338632,11.939225872147926,12.228856357385515,4640377
2000-01-31,12.47922420501709,12.936840430946116,12.164492056010513,12.74375373342566,4652900
2000-02-01,13.477808952331543,13.477808952331543,12.550667794623532,12.679393596257954,12255740
2000-02-02,14.555237770080566,14.556202946301061,14.234390372487182,14.556202946301061,15600468
2000-02-03,14.25466251373291,15.15734457902397,13.831479580302974,14.674626608894886,5672404
2000-02-04,13.75424575805664,14.72611785096152,13.548286056750507,14.545902517998403,4040836
2000-02-07,13.691815376281738,13.837918330698773,13.458501064778993,13.580789999940922,3334270
2000-02-08,14.403984069824219,14.706810057425908,13.52897663970087,13.651265563052089,9837306
2000-02-09,13.90163516998291,15.105854746442107,13.831480025053725,15.105854746442107,2698452
2000-02-10,13.809598922729492,14.475106162066854,13.68344927951539,14.475106162066854,2656623
2000-02-11,13.499049186706543,14.256271812004702,13.387380375754155,14.256271812004702,1971489
2000-02-14,13.606858253479004,13.902281428755614,13.271529240120179,13.741375929322619,1851038
2000-02-15,13.076830863952637,13.606212514779008,12.872480581214562,13.323018122665644,2378412
2000-02-16,13.195258140563965,13.837917262731455,13.059131853860965,13.48392425525716,1629244
2000-02-17,14.251123428344727,14.251123428344725,13.483924103846363,13.483924103846363,1123817
2000-02-18,15.391304016113281,15.391304016113281,15.391304016113281,15.391304016113281,1350775
2000-02-21,16.62287712097168,16.62287712097168,15.51133820698741,16.39310340811128,3095822
2000-02-22,17.2092227935791,17.570938844287053,15.92969860137722,16.54114014362256,6792736
2000-02-23,16.636398315429688,17.764026936305346,16.419175009225135,17.764026936305346,1877116
2000-02-24,17.807151794433594,17.96741545849292,16.41241796148818,16.895136136826068,5097521
2000-02-25,17.14646339416504,19.147812002548456,16.869383406483983,19.147812002548456,1732137
2000-02-28,18.517072677612305,18.518361164568216,16.573327502858067,16.573327502858067,4670199
