Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,32.54543685913086,35.4247057864131,26.90012950730004,29.05149370148867,855215656
2007-10-08,30.87933349609375,33.64537091874948,30.685224759991605,33.64537091874948,126671715
2007-10-09,32.98217010498047,33.27333102819074,29.229417128249786,30.895508777439975,116725709
2007-10-10,33.289512634277344,33.968891159536575,32.998351662859996,33.839484576934595,67931378
2007-10-11,37.00990295410156,38.8215770162382,32.99834178018052,38.8215770162382,106320954
2007-10-12,36.767276763916016,38.142207627787506,35.909967808734656,36.23348095317501,99410791
2007-10-15,37.25254821777344,37.7539962477967,36.929035058246704,37.52753528095677,41814972
2007-10-16,41.05381393432617,41.700844422111814,37.042252992785215,37.301061677558216,138614496
2007-10-17,44.25661849975586,45.291858138136426,34.324759011891686,36.88051468514176,204876259
2007-10-18,42.70374298095703,48.34904899278738,40.875894629309066,44.96833494637907,146617799
2007-10-19,42.55815505981445,44.288950833134855,40.43914185377529,41.73319411226879,110266491
2007-10-22,41.99199676513672,43.3022225962064,40.60088830007716,41.70083595689075,72253405
2007-10-23,44.98450469970703,45.38889604536594,43.027247953961755,43.027247953961755,74594921
2007-10-24,44.28895950317383,46.424147025259316,43.78751152208772,45.93887294539988,63055170
2007-10-25,44.19190216064453,45.22714590719954,39.03186610466896,42.78461920102142,34522489
2007-10-26,45.51830291748047,46.246207379950434,43.755154797660126,44.96832890177674,62370025
2007-10-29,46.4403076171875,47.55642934393309,46.03591632313857,46.26237720297652,43657697
2007-10-30,47.47556686401367,48.75344114516436,45.6800662889314,47.07117543556196,79921711
2007-10-31,48.4622688293457,49.529864582852305,47.55643399721294,47.718190530659996,44655368
2007-11-01,47.378501892089844,50.03131094777779,46.99028882233137,49.65927177711994,50632492
2007-11-02,48.2358283996582,48.5269937937811,45.29185736385277,45.663901059025655,32001693
2007-11-05,49.22251892089844,50.30628842961258,47.9122885400615,48.203453772198294,38833135
2007-11-06,49.86954879760742,53.023801025867414,49.19017051701227,50.07983140190611,81880281
2007-11-07,49.14165115356445,51.50329497924803,48.041707514039594,50.79156880681531,33593141
2007-11-08,48.30050277709961,49.61073307256377,47.23291162191484,47.87993762819068,27990521
2007-11-12,49.46516418457031,50.33865129046459,45.566828782844695,46.84470725481463,35153735
2007-11-13,50.64598083496094,51.66504609402847,48.70490247943165,50.30629387791399,43830531
2007-11-14,49.98278045654297,52.24737185492058,49.7239673782581,51.53564137454552,36738579
2007-11-15,50.82392501831055,51.71358609524621,49.86955956242675,50.920977198805254,29242252
2007-11-16,50.46807098388672,51.61654105731379,49.88574460705154,50.59747538276282,18895294
2007-11-19,52.295894622802734,54.18844676342025,51.22830335780125,51.61651636874434,40716718
2007-11-20,51.48712158203125,53.54143062190732,50.85626928883412,52.08562168800057,26342171
2007-11-21,47.47556686401367,52.10180305033005,46.32709257445413,51.794468197463445,26814499
2007-11-22,45.8418083190918,48.882834406764225,43.852203999806086,46.97410395958749,34096185
2007-11-23,48.882843017578125,49.1740039274089,46.132977304053334,48.85049083027977,27664090
2007-11-26,49.27104949951172,50.694506058564414,48.882836467730044,50.694506058564414,20159123
2007-11-27,48.05788803100586,50.11219733371561,47.55644442256397,50.11219733371561,20573198
2007-11-28,47.346168518066406,49.335778294329714,47.02265530409563,49.10931728937865,16435311
2007-11-29,46.06827163696289,48.7857804401813,45.46977160348626,48.526971749561135,25530967
2007-11-30,47.84760665893555,48.13876761323275,46.26239311849263,46.90941941156548,18437721
2007-12-03,48.52699279785156,49.12549309092408,48.05789690621749,48.42993620582629,16851227
2007-12-04,47.896121978759766,49.254878643722,47.54025672003852,48.85048730152216,14008727
2007-12-05,49.804840087890625,49.98277488210315,47.87994024670438,47.97699239778308,27725290
2007-12-06,48.882843017578125,51.64887824286127,48.25199072300544,50.888621587022385,24104710
2007-12-07,48.67255401611328,49.88572808104569,47.79907132211816,49.19017582806985,11742386
2007-12-10,48.72108459472656,49.31958029104971,48.090232324422594,49.14164984964451,8330010
2007-12-11,48.49462890625,49.432816075349976,48.25199406658996,49.157829046149764,11685950
2007-12-12,48.4622688293457,48.8990123472381,47.55643399721294,47.87994706410704,16342131
2007-12-13,47.653480529785156,49.17399351964359,47.47555011919431,48.52696746232958,14620172
2007-12-14,47.18439865112305,47.928481466907826,46.941763808831226,47.49173787319704,10991851
2007-12-17,44.33747100830078,47.71818383838398,43.67426668142344,47.45937078841007,19355678
2007-12-18,44.14338302612305,45.6153662094104,42.768452039650676,43.836043756328515,21607783
2007-12-19,43.3345832824707,45.95503984715359,42.96254415509771,45.566822434635185,19526912
2007-12-20,42.897857666015625,44.256614788101054,42.70374887887079,43.900749409656925,17105204
2007-12-24,44.20807647705078,44.90362874992519,43.18900672301207,43.54487200315835,16711519
2007-12-26,45.550655364990234,46.10062938383899,44.45071171521992,44.45071171521992,20930094
2007-12-27,45.874176025390625,47.135876431341245,45.48595849066985,46.48885013209191,44565277
2007-12-28,46.23004913330078,46.42415793326762,45.29185733144917,45.77712713740194,18354518
2007-12-31,46.56971740722656,46.84470439696735,46.00356952925953,46.58589569363889,11982308
2008-01-01,47.42702865600586,47.863772205170164,46.375611113315955,46.81235466248026,16687746
2008-01-02,47.168212890625,47.78288679229781,46.47266072852349,47.42702156882625,13437280
2008-01-03,49.109310150146484,49.30341892789628,46.31092213369877,46.87707017584424,31815218
2008-01-04,48.850494384765625,50.46805998810944,48.52698126409687,49.82103374677192,28011310
2008-01-07,48.446102142333984,49.562219756495736,47.92848028067048,48.54315432167763,15858063
2008-01-08,46.79617691040039,49.173998804148276,46.23002904940931,48.49462049337363,13282666
2008-01-09,46.05211639404297,47.05500825087608,45.93888588976798,46.84472553603902,13113527
2008-01-10,44.9521484375,47.55643110010215,44.64480928750281,46.26237891135868,18023003
2008-01-11,45.63154220581055,46.06828584536862,43.83604155161136,45.566837819236014,11629440
2008-01-14,46.327091217041016,46.81236091696435,44.98451259150532,45.712417141390326,10264240
2008-01-15,44.919803619384766,47.26527359600053,44.547764431713915,47.07116924620861,11558334
2008-01-16,43.9977912902832,44.968330610454416,42.881673704842704,44.59629141530758,14834065
2008-01-17,45.17862319946289,46.181514831299246,43.22136603018449,44.15955327754319,16169395
2008-01-18,43.0757942199707,44.85511679327705,42.70375053520928,44.80658630366223,13254156
2008-01-21,35.748207092285156,42.703738891409635,31.138143124483168,42.703738891409635,33202389
2008-01-22,32.157203674316406,33.968877553369225,25.54136033342955,32.22190584271904,58755707
2008-01-23,35.748207092285156,37.12313779676325,32.674832576392944,32.674832576392944,28425991
2008-01-24,35.82908630371094,38.36866513699548,34.13064244798864,37.673112816523265,29911930
2008-01-25,37.67311477661133,37.85104524415448,36.152601300064134,37.5275321119468,12550722
2008-01-28,38.0775032043457,38.36866412290287,34.13064154590795,37.15548997230856,13601109
2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
2008-01-30,35.37616729736328,37.68928509516925,34.907071545085024,37.527528544442575,9016102
2008-01-31,33.06304168701172,35.84525476429939,32.67482647003195,35.74820041156363,41538563
2008-02-01,34.21152114868164,34.45415598820523,33.321860070428464,33.62919709503226,9089201
2008-02-04,35.97465896606445,36.395226363649414,34.85853939883135,34.85853939883135,12009385
2008-02-05,37.09077453613281,37.57604405167402,35.26292690517949,36.039357252460206,14593303
2008-02-06,36.767276763916016,37.20402038649606,34.712969613098146,36.071724380954834,12429218
2008-02-07,35.03648376464844,37.51136070713484,34.81002499582351,36.265834187651755,11300078
2008-02-08,34.130638122558594,35.55409477222915,33.499785872353954,35.262933882875814,13514197
