Date,Price,Adj Close,Close,High,Low,Open,Volume
2008-01-01 00:00:00+00:00,59,47.9816780090332,82.46251678466797,83.22189331054688,80.63439178466797,81.39376831054688,16687746
2008-01-02 00:00:00+00:00,60,47.719852447509766,82.01251983642578,83.08126831054688,80.80314636230469,82.46251678466797,13437280
2008-01-03 00:00:00+00:00,61,49.68362808227539,85.38751983642578,85.72502136230469,80.52189636230469,81.50627136230469,31815218
2008-01-04 00:00:00+00:00,62,49.42179870605469,84.9375228881836,87.7500228881836,84.3750228881836,86.6250228881836,28011310
2008-01-07 00:00:00+00:00,63,49.01266860961914,84.2343978881836,86.17501831054688,83.33439636230469,84.40314483642578,15858063
2008-01-08 00:00:00+00:00,64,47.34345245361328,81.36564636230469,85.5000228881836,80.38127136230469,84.31877136230469,13282666
2008-01-09 00:00:00+00:00,65,46.59067535400391,80.07189178466797,81.81564331054688,79.87501525878906,81.45001983642578,13113527
2008-01-10 00:00:00+00:00,66,45.47787094116211,78.15939331054688,82.6875228881836,77.62501525878906,80.4375228881836,18023003
2008-01-11 00:00:00+00:00,67,46.16519165039063,79.34064483642578,80.10002136230469,76.21876525878906,79.22814178466797,11629440
2008-01-14 00:00:00+00:00,68,46.868873596191406,80.55001831054688,81.39376831054688,78.21564483642578,79.48126983642578,10264240
2008-01-15 00:00:00+00:00,69,45.44514083862305,78.10314178466797,82.18126678466797,77.45626831054688,81.8437728881836,11558334
2008-01-16 00:00:00+00:00,70,44.5123291015625,76.50001525878906,78.18751525878906,74.55939483642578,77.54064178466797,14834065
2008-01-17 00:00:00+00:00,71,45.70697784423828,78.55314636230469,80.2968978881836,75.15001678466797,76.78126525878906,16169395
2008-01-18 00:00:00+00:00,72,43.579532623291016,74.89689636230469,77.99064636230469,74.25001525878906,77.90626525878906,13254156
2008-01-21 00:00:00+00:00,73,36.16627502441406,62.15626525878906,74.25001525878906,54.1406364440918,74.25001525878906,33202389
2008-01-22 00:00:00+00:00,74,32.53328323364258,55.91251373291016,59.06251525878906,44.40938568115234,56.0250129699707,58755707
2008-01-23 00:00:00+00:00,75,36.16627502441406,62.15626525878906,64.54689025878906,56.81251525878906,56.81251525878906,28425991
2008-01-24 00:00:00+00:00,76,36.24810028076172,62.29689025878906,66.71251678466797,59.34376525878906,65.50314331054688,29911930
2008-01-25 00:00:00+00:00,77,38.11369323730469,65.50314331054688,65.81251525878906,62.85939025878906,65.25001525878906,12550722
2008-01-28 00:00:00+00:00,78,38.52281188964844,66.20626831054688,66.71251678466797,59.34376525878906,64.60314178466797,13601109
2008-01-29 00:00:00+00:00,79,37.88458251953125,65.10939025878906,67.33126831054688,64.12501525878906,66.37501525878906,7679877
2008-01-30 00:00:00+00:00,80,35.78989028930664,61.50939178466797,65.53126525878906,60.69376373291016,65.25001525878906,9016102
2008-01-31 00:00:00+00:00,81,33.449710845947266,57.48751449584961,62.32501602172852,56.81251525878906,62.15626525878906,41538563
2008-02-01 00:00:00+00:00,82,34.61161422729492,59.48439025878906,59.90626525878906,57.93751525878906,58.47188949584961,9089201
2008-02-04 00:00:00+00:00,83,36.3953857421875,62.55001449584961,63.28126525878906,60.60939025878906,60.60939025878906,12009385
2008-02-05 00:00:00+00:00,84,37.52455520629883,64.49063873291016,65.33438873291016,61.31251525878906,62.66251373291016,14593303
2008-02-06 00:00:00+00:00,85,37.197265625,63.92813873291016,64.68751525878906,60.35626602172852,62.71876525878906,12429218
2008-02-07 00:00:00+00:00,86,35.44622039794922,60.91876602172852,65.22189331054688,60.52501678466797,63.05626678466797,11300078
2008-02-08 00:00:00+00:00,87,34.5297966003418,59.34376525878906,61.81876373291016,58.24688720703125,61.31251525878906,13514197
2008-02-11 00:00:00+00:00,88,32.0914421081543,55.15313720703125,60.18751525878906,54.5625114440918,60.18751525878906,15133331
2008-02-12 00:00:00+00:00,89,31.51866340637207,54.16876220703125,57.17813873291016,53.7187614440918,56.81251525878906,10237627
2008-02-13 00:00:00+00:00,90,31.06045150756836,53.38126373291016,55.8281364440918,52.28438949584961,55.1250114440918,10395753
2008-02-14 00:00:00+00:00,91,33.77701568603516,58.05001449584961,58.64064025878906,54.5625114440918,54.5625114440918,12514003
2008-02-15 00:00:00+00:00,92,34.742530822753906,59.70938873291016,60.18751525878906,56.27813720703125,57.82501220703125,12080990
2008-02-18 00:00:00+00:00,93,34.54615020751953,59.37188720703125,61.05939102172852,58.86563873291016,61.05939102172852,6977153
2008-02-19 00:00:00+00:00,94,34.16975784301758,58.72501373291016,60.58126449584961,58.2750129699707,60.44063949584961,7226542
2008-02-20 00:00:00+00:00,95,33.31878662109375,57.26251220703125,58.19063949584961,56.61563873291016,58.16251373291016,5604999
2008-02-21 00:00:00+00:00,96,33.54790496826172,57.65626525878906,58.64064025878906,56.95314025878906,58.19063949584961,3874365
2008-02-22 00:00:00+00:00,97,33.12242126464844,56.92501449584961,57.2906379699707,55.15313720703125,55.7437629699707,2691220
2008-02-25 00:00:00+00:00,98,33.4006233215332,57.40313720703125,58.10626220703125,56.0250129699707,57.60001373291016,6270186
2008-02-26 00:00:00+00:00,99,33.53153610229492,57.62813949584961,58.44376373291016,57.34688949584961,57.93751525878906,7139423
2008-02-27 00:00:00+00:00,100,35.495323181152344,61.00313949584961,64.01251220703125,58.47188949584961,58.47188949584961,43223132
2008-02-28 00:00:00+00:00,101,36.49357223510742,62.71876525878906,63.19689178466797,60.75001525878906,61.59376525878906,35763847
2008-02-29 00:00:00+00:00,102,35.96988677978516,61.81876373291016,63.56251525878906,60.80626678466797,62.32501602172852,16477462
2008-03-03 00:00:00+00:00,103,34.46434020996094,59.23126220703125,61.20001602172852,58.5562629699707,59.1187629699707,10049153
2008-03-04 00:00:00+00:00,104,33.58062744140625,57.7125129699707,59.85001373291016,56.25001525878906,59.62501525878906,11485198
2008-03-05 00:00:00+00:00,105,34.202491760253906,58.78126525878906,59.06251525878906,56.3062629699707,57.9937629699707,8581053
2008-03-07 00:00:00+00:00,106,32.45145797729492,55.77188873291016,57.93751525878906,53.4375114440918,57.93751525878906,14251925
2008-03-10 00:00:00+00:00,107,32.33633041381836,55.29376220703125,55.6875114440918,52.11563873291016,55.57501220703125,11713659
2008-03-11 00:00:00+00:00,108,35.0008544921875,59.85001373291016,60.41251373291016,53.55001449584961,54.8437614440918,19665129
2008-03-12 00:00:00+00:00,109,34.1126823425293,58.33126449584961,61.87501525878906,57.76876449584961,61.48126602172852,12262350
2008-03-13 00:00:00+00:00,110,29.42506980895996,50.31563568115234,57.37501525878906,48.9375114440918,56.81251525878906,47000084
2008-03-14 00:00:00+00:00,111,31.448131561279297,53.7750129699707,54.0000114440918,50.6812629699707,51.72188568115234,35798540
2008-03-17 00:00:00+00:00,112,30.21457290649414,51.6656379699707,52.76251220703125,50.56876373291016,52.76251220703125,19211273
2008-03-18 00:00:00+00:00,113,30.477725982666016,52.11563873291016,53.12813949584961,50.73751068115234,51.58126068115234,12632937
2008-03-19 00:00:00+00:00,114,30.65865707397461,52.42501449584961,58.38751220703125,52.0875129699707,54.5625114440918,16449023
2008-03-24 00:00:00+00:00,115,30.954713821411133,52.9312629699707,54.39376449584961,51.77813720703125,54.39376449584961,11636914
2008-03-25 00:00:00+00:00,116,32.122501373291016,54.92813873291016,55.2656364440918,53.32501220703125,54.30938720703125,13232423
2008-03-26 00:00:00+00:00,117,31.92511367797852,54.59063720703125,55.91251373291016,54.0000114440918,54.5625114440918,11448313
2008-03-27 00:00:00+00:00,118,32.50080108642578,55.57501220703125,56.10939025878906,53.7750129699707,53.7750129699707,17425122
2008-03-28 00:00:00+00:00,119,32.566593170166016,55.6875114440918,56.10939025878906,54.22501373291016,55.8281364440918,11599511
2008-03-31 00:00:00+00:00,120,32.33633041381836,55.29376220703125,55.94063949584961,54.5625114440918,55.6875114440918,9914705
2008-04-01 00:00:00+00:00,121,32.40211868286133,55.4062614440918,56.19376373291016,54.7031364440918,55.6875114440918,6034588
2008-04-02 00:00:00+00:00,122,32.92844772338867,56.3062629699707,57.93751525878906,55.6875114440918,55.6875114440918,6087024
2008-04-03 00:00:00+00:00,123,32.665283203125,55.85626220703125,56.70001220703125,55.4062614440918,56.4468879699707,3883474
2008-04-04 00:00:00+00:00,124,32.50080108642578,55.57501220703125,56.22188949584961,54.50626373291016,56.22188949584961,5906537
2008-04-07 00:00:00+00:00,125,32.36922836303711,55.35001373291016,55.91251373291016,54.7031364440918,55.65938949584961,4088729
2008-04-08 00:00:00+00:00,126,31.546836853027344,53.94376373291016,55.37813949584961,53.55001449584961,55.2656364440918,5753811
2008-04-09 00:00:00+00:00,127,31.629064559936523,54.08438873291016,54.5625114440918,53.46563720703125,54.11251449584961,3776374
2008-04-10 00:00:00+00:00,128,32.25409698486328,55.15313720703125,55.5468864440918,53.80313873291016,54.0000114440918,7075297
2008-04-11 00:00:00+00:00,129,32.40211868286133,55.4062614440918,55.9687614440918,54.8437614440918,55.6875114440918,4012660
2008-04-15 00:00:00+00:00,130,32.89554214477539,56.25001525878906,56.53126525878906,54.11251449584961,55.06876373291016,6362785
2008-04-16 00:00:00+00:00,131,32.45146179199219,55.49063873291016,57.20626449584961,55.2656364440918,56.81251525878906,4725794
2008-04-17 00:00:00+00:00,132,33.70148468017578,57.62813949584961,58.95001220703125,55.71563720703125,56.33438873291016,14831167
2008-04-21 00:00:00+00:00,133,34.244266510009766,58.5562629699707,59.56876373291016,57.93751525878906,58.50001525878906,7639361
2008-04-22 00:00:00+00:00,134,34.803489685058594,59.51251220703125,60.18751525878906,57.93751525878906,58.50001525878906,8814769
2008-04-23 00:00:00+00:00,135,34.83639144897461,59.56876373291016,60.27188873291016,58.78126525878906,59.62501525878906,5265604
2008-04-24 00:00:00+00:00,136,33.60280990600586,57.45938873291016,60.30001449584961,56.95314025878906,60.18751525878906,8801780
2008-04-25 00:00:00+00:00,137,33.882415771484375,57.93751525878906,58.75313949584961,57.1500129699707,58.50001525878906,4095990
2008-04-28 00:00:00+00:00,138,34.013999938964844,58.16251373291016,59.28751373291016,57.93751525878906,57.9937629699707,4708244
2008-04-29 00:00:00+00:00,139,34.49098205566406,58.9781379699707,59.5406379699707,58.21876525878906,58.50001525878906,6497143
2008-04-30 00:00:00+00:00,140,34.72124481201172,59.37188720703125,60.13126373291016,59.06251525878906,59.56876373291016,6331377
2008-05-02 00:00:00+00:00,141,35.03376007080078,59.90626525878906,61.59376525878906,59.79376220703125,60.27188873291016,5658418
2008-05-05 00:00:00+00:00,142,34.86928176879883,59.62501525878906,61.03126525878906,59.23126220703125,60.69376373291016,7642293
2008-05-06 00:00:00+00:00,143,34.57322692871094,59.1187629699707,60.30001449584961,58.78126525878906,59.14688873291016,5061166
2008-05-07 00:00:00+00:00,144,34.07979965209961,58.2750129699707,59.45626449584961,57.37501525878906,59.06251525878906,4303106
2008-05-08 00:00:00+00:00,145,33.66859436035156,57.5718879699707,58.16251373291016,57.23439025878906,57.82501220703125,3642073
2008-05-09 00:00:00+00:00,146,33.471221923828125,57.23439025878906,58.72501373291016,56.36251449584961,56.81251525878906,8621761
2008-05-12 00:00:00+00:00,147,33.471221923828125,57.23439025878906,57.65626525878906,55.9687614440918,57.23439025878906,4890395
2008-05-13 00:00:00+00:00,148,33.569908142089844,57.40313720703125,57.82501220703125,56.92501449584961,57.48751449584961,5056766
2008-05-14 00:00:00+00:00,149,33.6192512512207,57.48751449584961,57.79689025878906,56.25001525878906,56.25001525878906,2982486
2008-05-15 00:00:00+00:00,150,33.63569641113281,57.51564025878906,58.16251373291016,56.25001525878906,56.25001525878906,2646760
2008-05-16 00:00:00+00:00,151,33.89886474609375,57.96563720703125,58.1343879699707,57.26251220703125,57.93751525878906,4422288
2008-05-20 00:00:00+00:00,152,33.833065032958984,57.8531379699707,58.07814025878906,57.26251220703125,57.37501525878906,3464912
2008-05-21 00:00:00+00:00,153,34.04688262939453,58.21876525878906,59.06251525878906,56.53126525878906,56.53126525878906,3419088
2008-05-22 00:00:00+00:00,154,33.586360931396484,57.4312629699707,57.7125129699707,56.81251525878906,56.81251525878906,3558000
2008-05-23 00:00:00+00:00,155,33.027130126953125,56.47501373291016,57.88126373291016,56.25001525878906,57.09376525878906,4417028
2008-05-26 00:00:00+00:00,156,32.78042221069336,56.05313873291016,56.39064025878906,53.4375114440918,53.4375114440918,2605807
2008-05-27 00:00:00+00:00,157,31.793540954589844,54.36563873291016,56.75626373291016,54.11251449584961,56.13751220703125,3316550
2008-05-28 00:00:00+00:00,158,32.96134185791016,56.36251449584961,56.70001220703125,53.60626220703125,54.5625114440918,4505700
2008-05-29 00:00:00+00:00,159,33.504112243652344,57.2906379699707,57.93751525878906,55.63126373291016,56.95314025878906,11026212
2008-05-30 00:00:00+00:00,160,32.435020446777344,55.4625129699707,57.65626525878906,55.23751449584961,57.4312629699707,4023430
2008-06-02 00:00:00+00:00,161,31.053394317626957,53.10001373291016,56.25001525878906,52.3125114440918,55.1250114440918,4431595
2008-06-03 00:00:00+00:00,162,29.902048110961918,51.13126373291016,52.8750114440918,50.65313720703125,52.3125114440918,6240766
2008-06-04 00:00:00+00:00,163,28.980979919433597,49.5562629699707,51.44063568115234,49.24688720703125,50.9062614440918,5762089
2008-06-05 00:00:00+00:00,164,28.931638717651367,49.47188568115234,49.8375129699707,47.8125114440918,49.5000114440918,9721099
2008-06-06 00:00:00+00:00,165,28.619121551513672,48.9375114440918,50.99063873291016,48.2343864440918,49.2187614440918,6317089
2008-06-09 00:00:00+00:00,166,28.224374771118164,48.26251220703125,49.44376373291016,46.1250114440918,48.3750114440918,6500809
2008-06-10 00:00:00+00:00,167,28.02699851989746,47.92501068115234,48.31876373291016,46.8281364440918,47.8125114440918,6717902
2008-06-11 00:00:00+00:00,168,28.158599853515625,48.1500129699707,48.9375114440918,47.8125114440918,48.3750114440918,2586175
2008-06-12 00:00:00+00:00,169,28.355955123901367,48.48751068115234,48.76876068115234,46.1250114440918,47.5312614440918,3244212
2008-06-13 00:00:00+00:00,170,28.17504119873047,48.17813873291016,48.88126373291016,47.6718864440918,48.40313720703125,4248430
2008-06-16 00:00:00+00:00,171,29.161895751953125,49.86563873291016,50.6250114440918,48.4312629699707,48.60001373291016,4354615
2008-06-17 00:00:00+00:00,172,30.03363800048828,51.35626220703125,51.7500114440918,48.9937629699707,50.56876373291016,4736084
2008-06-18 00:00:00+00:00,173,30.00075340270996,51.30001068115234,52.42501449584961,51.1875114440918,51.1875114440918,5055019
2008-06-19 00:00:00+00:00,174,29.359275817871094,50.2031364440918,51.1875114440918,49.38751220703125,50.28751373291016,4221271
2008-06-20 00:00:00+00:00,175,28.684919357299805,49.05001068115234,50.8218879699707,48.40313720703125,50.6250114440918,3837789
2008-06-23 00:00:00+00:00,176,27.68160820007324,47.33438491821289,48.82501220703125,46.85626220703125,48.6562614440918,4516050
2008-06-24 00:00:00+00:00,177,26.82632064819336,45.87188720703125,48.03751373291016,45.39376068115234,47.33438491821289,5238203
2008-06-25 00:00:00+00:00,178,26.08617401123047,44.60626220703125,45.53438568115234,43.5937614440918,45.0000114440918,3933879
2008-06-26 00:00:00+00:00,179,27.56647300720215,47.13751220703125,49.16251373291016,44.8593864440918,44.8593864440918,18253250
2008-06-27 00:00:00+00:00,180,26.34932518005371,45.05625915527344,46.57501220703125,44.80313491821289,45.5625114440918,6821283
2008-06-30 00:00:00+00:00,181,25.8230094909668,44.1562614440918,45.45001220703125,42.8906364440918,45.02813720703125,4596315
2008-07-01 00:00:00+00:00,182,23.997299194335938,41.03438568115234,44.1562614440918,39.45938491821289,44.1562614440918,6202295
2008-07-02 00:00:00+00:00,183,25.04996109008789,42.83438491821289,43.28438568115234,39.74063491821289,41.0625114440918,5245963
2008-07-03 00:00:00+00:00,184,24.39204978942871,41.70938491821289,42.83438491821289,40.5000114440918,42.4687614440918,4726793
2008-07-04 00:00:00+00:00,185,24.721010208129883,42.27188491821289,43.08750915527344,40.7812614440918,41.0625114440918,4862814
2008-07-07 00:00:00+00:00,186,25.263782501220703,43.200008392333984,44.94375991821289,42.83438491821289,42.83438491821289,5528014
2008-07-08 00:00:00+00:00,187,26.00393486022949,44.46563720703125,45.5625114440918,39.93750762939453,39.93750762939453,8354280
2008-07-09 00:00:00+00:00,188,27.81319236755371,47.55938720703125,47.75625991821289,45.05625915527344,45.05625915527344,6860769
2008-07-10 00:00:00+00:00,189,29.03032112121582,49.6406364440918,50.23126220703125,46.23751068115234,47.55938720703125,7216175
2008-07-11 00:00:00+00:00,190,27.64871025085449,47.27813720703125,50.73751068115234,46.91250991821289,50.1187629699707,6040791
2008-07-14 00:00:00+00:00,191,27.665159225463867,47.30625915527344,48.9937629699707,46.1250114440918,46.1250114440918,5942149
2008-07-15 00:00:00+00:00,192,26.51380920410156,45.33750915527344,46.63125991821289,45.0000114440918,46.1250114440918,3693378
2008-07-16 00:00:00+00:00,193,25.790111541748047,44.10000991821289,46.1250114440918,43.340633392333984,45.33750915527344,6973872
2008-07-17 00:00:00+00:00,194,27.10593605041504,46.35000991821289,46.6875114440918,45.0000114440918,45.0000114440918,5038238
2008-07-18 00:00:00+00:00,195,28.619121551513672,48.9375114440918,49.33126068115234,45.81563568115234,47.19375991821289,5983177
2008-07-21 00:00:00+00:00,196,30.23102188110352,51.69376373291016,52.00313949584961,48.96563720703125,49.7812614440918,8754188
2008-07-22 00:00:00+00:00,197,31.464599609375,53.80313873291016,54.2812614440918,51.2437629699707,51.69376373291016,12631056
2008-07-23 00:00:00+00:00,198,33.68504333496094,57.60001373291016,58.72501373291016,55.1812629699707,56.19376373291016,12798869
2008-07-24 00:00:00+00:00,199,32.50080108642578,55.57501220703125,58.66876220703125,52.11563873291016,52.11563873291016,10764301
2008-07-25 00:00:00+00:00,200,32.566593170166016,55.6875114440918,57.48751449584961,53.5781364440918,54.9843864440918,10710381
2008-07-28 00:00:00+00:00,201,32.303428649902344,55.23751449584961,56.78438949584961,54.6187629699707,55.6875114440918,5533881
2008-07-29 00:00:00+00:00,202,31.004051208496094,53.0156364440918,54.8437614440918,52.5937614440918,54.0000114440918,5145929
2008-07-30 00:00:00+00:00,203,32.303428649902344,55.23751449584961,55.6875114440918,53.4937629699707,53.4937629699707,7354746
2008-07-31 00:00:00+00:00,204,31.16851806640625,53.2968864440918,56.19376373291016,52.5937614440918,56.19376373291016,6006517
2008-08-01 00:00:00+00:00,205,32.07316207885742,54.8437614440918,55.06876373291016,50.6250114440918,52.4531364440918,4699412
2008-08-04 00:00:00+00:00,206,32.270530700683594,55.1812629699707,56.19376373291016,53.74688720703125,53.74688720703125,4301346
2008-08-05 00:00:00+00:00,207,33.71793746948242,57.65626525878906,58.07814025878906,54.8437614440918,55.4062614440918,9161115
2008-08-06 00:00:00+00:00,208,32.86264419555664,56.19376373291016,59.70938873291016,55.80001449584961,59.70938873291016,8616591
2008-08-07 00:00:00+00:00,209,32.78042221069336,56.05313873291016,57.31876373291016,54.30938720703125,54.30938720703125,4809365
2008-08-08 00:00:00+00:00,210,32.221195220947266,55.09688949584961,56.47501373291016,54.9000129699707,55.4062614440918,4883824
2008-08-11 00:00:00+00:00,211,32.51725387573242,55.6031379699707,56.41876220703125,55.1812629699707,55.80001449584961,2714705
2008-08-12 00:00:00+00:00,212,31.95803642272949,54.64688873291016,56.25001525878906,54.22501373291016,55.9687614440918,5801276
2008-08-13 00:00:00+00:00,213,32.0896110534668,54.87188720703125,55.4062614440918,53.5781364440918,54.0000114440918,2754609
2008-08-14 00:00:00+00:00,214,31.316564559936523,53.55001449584961,55.1250114440918,53.4375114440918,54.5625114440918,2566362
2008-08-18 00:00:00+00:00,215,30.954713821411133,52.9312629699707,54.5625114440918,52.42501449584961,53.4375114440918,2963058
2008-08-19 00:00:00+00:00,216,30.379037857055664,51.9468879699707,53.1562614440918,50.87813568115234,52.84688949584961,2941144
2008-08-20 00:00:00+00:00,217,30.72443389892578,52.53751373291016,52.95938873291016,52.1718864440918,52.3125114440918,3319410
2008-08-21 00:00:00+00:00,218,30.395483016967773,51.97501373291016,52.84688949584961,51.35626220703125,52.3125114440918,4138486
2008-08-22 00:00:00+00:00,219,30.082983016967773,51.44063568115234,53.7750129699707,50.1187629699707,53.7750129699707,4139879
2008-08-25 00:00:00+00:00,220,30.41193389892578,52.00313949584961,52.70626449584961,51.63751220703125,52.70626449584961,2034227
